Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Power,Seats,New_Price,Price,Engine,Model,Brand,Mileage_Unit,Mileage_Clean
Nissan Sunny XV D,Chennai,2012,70000,Diesel,Manual,Second,84.8,5.0,1148000.0,4.0,1.5,Nissan Sunny,Nissan,kmpl,22.71
Maruti Swift Dzire LDI,Delhi,2015,40000,Diesel,Manual,Second,74.0,5.0,750500.0,4.5,1.2,Maruti Swift,Maruti,kmpl,26.59
Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,Petrol,Automatic,First,81.8,5.0,680000.0,6.25,1.2,Maruti Wagon,Maruti,kmpl,21.5
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2015,65320,Diesel,Automatic,Second,138.03,5.0,1126000.0,11.5,2.0,Volkswagen Jetta,Volkswagen,kmpl,16.96
Honda Accord 2.4 Inspire M/T,Pune,2009,79000,Petrol,Manual,Third,180.0,5.0,1185000.0,3.1,2.4,Honda Accord,Honda,kmpl,9.8
Honda City i VTEC V,Mumbai,2018,5000,Petrol,Manual,First,117.3,5.0,1536000.0,10.11,1.5,Honda City,Honda,kmpl,17.8
Hyundai Verna 1.6 SX VTVT,Coimbatore,2019,6028,Petrol,Manual,First,121.3,5.0,1354500.0,11.54,1.6,Hyundai Verna,Hyundai,kmpl,17.01
Maruti Wagon R LX BSII,Delhi,2006,86000,Petrol,Manual,Second,67.1,5.0,531500.0,1.0,1.0,Maruti Wagon,Maruti,kmpl,18.9
Maruti Swift Dzire Tour LDI,Kolkata,2013,160000,Diesel,Manual,Second,74.0,5.0,844000.0,2.5,1.2,Maruti Swift,Maruti,kmpl,23.4
Audi Q5 2008-2012 2.0 TFSI Quattro,Kochi,2011,59967,Petrol,Automatic,First,208.0,5.0,5314000.0,18.0,2.0,Audi Q5,Audi,kmpl,9.74
Toyota Etios Cross 1.4 GD,Coimbatore,2018,43127,Diesel,Manual,First,67.04,5.0,1063000.0,6.85,1.4,Toyota Etios,Toyota,kmpl,23.59
Hyundai i10 Era 1.1 iTech SE,Kochi,2012,65727,Petrol,Manual,First,68.05,5.0,974000.0,2.97,1.1,Hyundai i10,Hyundai,kmpl,19.81
Hyundai Verna 1.6 VTVT,Pune,2013,70000,Petrol,Manual,First,121.3,5.0,1557000.0,4.75,1.6,Hyundai Verna,Hyundai,kmpl,17.01
Volkswagen Polo 1.5 TDI Highline,Coimbatore,2018,39861,Diesel,Manual,First,88.8,5.0,1032000.0,7.38,1.5,Volkswagen Polo,Volkswagen,kmpl,20.14
BMW 5 Series 520d Sport Line,Delhi,2017,16485,Diesel,Automatic,First,187.74,5.0,6659000.0,42.75,2.0,BMW 5,BMW,kmpl,22.48
Hyundai i20 1.4 Asta Optional With Sunroof,Bangalore,2010,77332,Diesel,Manual,Second,90.0,5.0,974000.0,3.65,1.4,Hyundai i20,Hyundai,kmpl,23.0
Hyundai Grand i10 Asta Option AT,Kochi,2017,17489,Petrol,Automatic,First,82.0,5.0,746000.0,5.99,1.2,Hyundai Grand,Hyundai,kmpl,18.9
Toyota Fortuner 4x2 4 Speed AT,Pune,2012,125000,Diesel,Automatic,First,169.0,7.0,3717000.0,13.5,3.0,Toyota Fortuner,Toyota,kmpl,11.5
Maruti Baleno Zeta Automatic,Chennai,2016,35129,Petrol,Automatic,First,83.1,5.0,880000.0000000001,7.0,1.2,Maruti Baleno,Maruti,kmpl,21.4
Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyderabad,2016,22982,Petrol,Automatic,First,121.3,5.0,1621000.0,10.95,1.6,Hyundai Creta,Hyundai,kmpl,13.0
Hyundai i10 Sportz,Pune,2013,54500,Petrol,Manual,Third,78.9,5.0,974000.0,2.95,1.2,Hyundai i10,Hyundai,kmpl,20.36
Tata Tigor XE Diesel,Ahmedabad,2017,16235,Diesel,Manual,First,69.0,5.0,715000.0,5.5,1.0,Tata Tigor,Tata,kmpl,24.7
Skoda Superb Style 1.8 TSI AT,Kochi,2017,73641,Petrol,Automatic,First,177.46,5.0,3336000.0,17.08,1.8,Skoda Superb,Skoda,kmpl,14.67
Maruti Swift Dzire VDI,Hyderabad,2015,59572,Diesel,Manual,First,74.0,5.0,750500.0,6.85,1.2,Maruti Swift,Maruti,kmpl,26.59
Honda CR-V 2.0 AT,Jaipur,2014,112827,Petrol,Automatic,First,141.1,5.0,3351000.0,10.5,2.0,Honda CR-V,Honda,kmpl,13.1
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2010,118000,Diesel,Manual,First,102.0,8.0,2354000.0,8.75,2.5,Toyota Innova,Toyota,kmpl,12.8
Honda City 1.5 V MT,Kolkata,2010,60000,Petrol,Manual,First,118.0,5.0,1268000.0,2.7,1.5,Honda City,Honda,kmpl,17.0
Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059,Petrol,Automatic,First,121.3,5.0,1370000.0,4.25,1.6,Hyundai Verna,Hyundai,kmpl,17.0
Toyota Etios 1.4 VXD,Pune,2018,3000,Diesel,Manual,First,67.04,5.0,1063000.0,7.9,1.4,Toyota Etios,Toyota,kmpl,23.59
Skoda Superb Elegance 1.8 TSI AT,Delhi,2011,78000,Petrol,Automatic,Second,157.75,5.0,3336000.0,4.5,1.8,Skoda Superb,Skoda,kmpl,13.7
Nissan Sunny 2011-2014 Diesel XV,Kolkata,2012,47000,Diesel,Manual,First,84.8,5.0,1001500.0,4.0,1.5,Nissan Sunny,Nissan,kmpl,21.64
Honda City 1.5 V MT Exclusive,Delhi,2012,42000,Petrol,Manual,First,118.0,5.0,1268000.0,4.75,1.5,Honda City,Honda,kmpl,17.0
Hyundai Elite i20 Diesel Asta Option,Kolkata,2018,6820,Diesel,Manual,First,88.76,5.0,934249.9999999999,7.65,1.4,Hyundai Elite,Hyundai,kmpl,22.54
Chevrolet Optra 1.6 LT Royale,Kochi,2013,55176,Petrol,Manual,Second,104.0,5.0,1147000.0,3.47,1.6,Chevrolet Optra,Chevrolet,kmpl,17.4
Honda Amaze S i-Vtech,Kochi,2016,39854,Petrol,Manual,First,86.7,5.0,785500.0,5.64,1.2,Honda Amaze,Honda,kmpl,18.0
Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,24000,Petrol,Manual,First,73.9,5.0,1126000.0,2.95,1.2,Volkswagen Polo,Volkswagen,kmpl,16.47
Maruti Swift VDI,Jaipur,2016,55000,Diesel,Manual,First,74.0,5.0,727000.0,5.65,1.2,Maruti Swift,Maruti,kmpl,22.9
Ford Endeavour 3.0L 4X4 AT,Kochi,2012,45840,Diesel,Automatic,First,153.86,7.0,3529000.0,8.41,3.0,Ford Endeavour,Ford,kmpl,11.4
Maruti Baleno LXI,Pune,2006,155000,Petrol,Manual,Third,94.0,5.0,880000.0000000001,0.85,1.6,Maruti Baleno,Maruti,kmpl,15.4
Maruti Wagon R LX,Pune,2003,125000,Petrol,Manual,Second,67.1,5.0,531500.0,0.8,1.0,Maruti Wagon,Maruti,kmpl,18.9
Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,Diesel,Manual,First,88.0,5.0,1032000.0,5.65,1.5,Volkswagen Polo,Volkswagen,kmpl,20.14
Hyundai Verna 1.6 SX VTVT (O),Kolkata,2013,49000,Petrol,Manual,First,121.3,5.0,1557000.0,4.5,1.6,Hyundai Verna,Hyundai,kmpl,17.1
Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52000,Diesel,Manual,First,88.5,5.0,1111000.0,6.9,1.2,Maruti Ciaz,Maruti,kmpl,28.09
Nissan Sunny 2011-2014 Diesel XL,Jaipur,2013,120005,Diesel,Manual,First,84.8,5.0,1133000.0,4.0,1.5,Nissan Sunny,Nissan,kmpl,21.64
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Mumbai,2015,33000,Petrol,Manual,First,103.52,5.0,1202000.0,5.6,1.6,Skoda Rapid,Skoda,kmpl,15.0
Maruti Eeco 7 Seater Standard,Delhi,2016,126000,Petrol,Manual,First,73.0,7.0,443000.0,2.2,1.2,Maruti Eeco,Maruti,kmpl,15.1
Skoda Rapid Ultima 1.6 MPI Ambition Plus,Bangalore,2013,66700,Petrol,Manual,First,103.5,5.0,1202000.0,4.0,1.6,Skoda Rapid,Skoda,kmpl,15.0
Toyota Fortuner 4x4 MT,Jaipur,2014,122000,Diesel,Manual,Second,168.5,7.0,3717000.0,16.0,3.0,Toyota Fortuner,Toyota,kmpl,12.55
Hyundai Creta 1.6 CRDi SX,Mumbai,2016,29000,Diesel,Manual,First,126.2,5.0,1621000.0,12.6,1.6,Hyundai Creta,Hyundai,kmpl,19.67
Hyundai i20 Magna Optional 1.2,Kochi,2014,42315,Petrol,Manual,First,82.9,5.0,974000.0,4.79,1.2,Hyundai i20,Hyundai,kmpl,18.5
Honda City i DTEC V,Kochi,2016,84580,Diesel,Manual,First,98.6,5.0,1268000.0,6.83,1.5,Honda City,Honda,kmpl,26.0
Maruti 800 Std,Jaipur,2002,75000,Petrol,Manual,First,37.0,4.0,792000.0,0.51,0.8,Maruti 800,Maruti,kmpl,16.1
Ford Ikon 1.3 Flair,Pune,2006,85000,Petrol,Manual,Second,70.0,5.0,1147000.0,0.69,1.3,Ford Ikon,Ford,kmpl,13.8
Maruti Swift Dzire LXI,Delhi,2015,24296,Petrol,Manual,First,83.14,5.0,750500.0,4.65,1.2,Maruti Swift,Maruti,kmpl,20.85
Honda City 1.5 V MT Sunroof,Kolkata,2014,40000,Petrol,Manual,First,116.3,5.0,1185000.0,6.49,1.5,Honda City,Honda,kmpl,16.8
Hyundai Verna CRDi,Chennai,2009,64514,Diesel,Manual,First,110.0,5.0,1392000.0,2.9,1.5,Hyundai Verna,Hyundai,kmpl,16.8
Hyundai Verna 1.6 SX VTVT,Delhi,2016,35000,Petrol,Manual,First,121.3,5.0,1360000.0,7.4,1.6,Hyundai Verna,Hyundai,kmpl,17.01
Renault KWID RXT,Bangalore,2016,41000,Petrol,Manual,Second,53.3,5.0,437000.0,3.25,0.8,Renault KWID,Renault,kmpl,25.17
Maruti Wagon R LXI,Ahmedabad,2008,60123,Petrol,Manual,Second,67.1,5.0,531500.0,1.95,1.0,Maruti Wagon,Maruti,kmpl,18.9
Hyundai Grand i10 Sportz,Jaipur,2015,53000,Petrol,Manual,Second,82.0,5.0,818000.0,4.0,1.2,Hyundai Grand,Hyundai,kmpl,18.9
Hyundai i20 1.2 Asta,Delhi,2017,9000,Petrol,Manual,First,81.83,5.0,974000.0,6.85,1.2,Hyundai i20,Hyundai,kmpl,18.6
Honda Amaze S i-Vtech,Coimbatore,2015,53497,Petrol,Manual,First,86.7,5.0,821750.0,5.45,1.2,Honda Amaze,Honda,kmpl,18.0
Ford Fiesta 1.4 Duratorq ZXI,Hyderabad,2007,68000,Diesel,Manual,First,68.0,5.0,1147000.0,1.99,1.4,Ford Fiesta,Ford,kmpl,17.8
Hyundai Verna SX CRDi AT,Hyderabad,2014,65000,Diesel,Automatic,First,126.32,5.0,1392000.0,8.99,1.6,Hyundai Verna,Hyundai,kmpl,19.08
Toyota Etios VD SP,Kolkata,2014,45155,Diesel,Manual,First,67.04,5.0,977000.0,6.5,1.4,Toyota Etios,Toyota,kmpl,23.59
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,20026,Petrol,Automatic,First,88.7,5.0,995500.0,9.27,1.2,Honda Jazz,Honda,kmpl,19.0
Hyundai Verna 1.6 CRDi SX,Ahmedabad,2015,60000,Diesel,Manual,First,126.2,5.0,1514000.0,6.99,1.6,Hyundai Verna,Hyundai,kmpl,23.9
Mercedes-Benz CLA 200 D Sport Edition,Coimbatore,2019,15976,Diesel,Automatic,First,136.0,5.0,4307000.0,36.76,2.1,Mercedes-Benz CLA,Mercedes-Benz,kmpl,17.9
Skoda Octavia Elegance 1.8 TSI AT,Kochi,2017,30523,Petrol,Automatic,First,177.5,5.0,2837000.0,17.08,1.8,Skoda Octavia,Skoda,kmpl,14.7
Chevrolet Beat Diesel LS,Kolkata,2013,26300,Diesel,Manual,First,57.6,5.0,1147000.0,2.8,0.9,Chevrolet Beat,Chevrolet,kmpl,25.44
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66000,Diesel,Manual,First,73.9,5.0,1126000.0,2.49,1.2,Volkswagen Polo,Volkswagen,kmpl,22.07
Maruti SX4 S Cross DDiS 200 Zeta,Jaipur,2016,70000,Diesel,Manual,First,88.5,5.0,792000.0,8.85,1.2,Maruti SX4,Maruti,kmpl,23.65
Honda City V MT,Ahmedabad,2011,46000,Petrol,Manual,First,116.3,5.0,1179500.0,4.15,1.5,Honda City,Honda,kmpl,16.8
Volkswagen Vento 1.5 TDI Highline,Hyderabad,2017,28000,Diesel,Manual,First,108.5,5.0,1420000.0,10.0,1.5,Volkswagen Vento,Volkswagen,kmpl,20.64
Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,46000,Petrol,Manual,First,81.86,5.0,654000.0,4.75,1.2,Hyundai Grand,Hyundai,kmpl,18.9
Renault KWID AMT RXL,Jaipur,2017,33000,Petrol,Automatic,First,67.0,5.0,495500.0,3.2,1.0,Renault KWID,Renault,kmpl,24.04
Maruti Alto 800 LXI,Kochi,2017,27718,Petrol,Manual,First,47.3,5.0,448000.00000000006,3.28,0.8,Maruti Alto,Maruti,kmpl,22.74
Ford Ecosport 1.5 Ti VCT MT Titanium,Bangalore,2013,58000,Petrol,Manual,First,110.0,5.0,1212000.0,7.5,1.5,Ford Ecosport,Ford,kmpl,15.8
Maruti Baleno Zeta,Coimbatore,2018,33150,Petrol,Manual,First,83.1,5.0,871000.0000000001,7.39,1.2,Maruti Baleno,Maruti,kmpl,21.4
Maruti Ritz VDi,Pune,2013,77000,Diesel,Manual,First,73.94,5.0,792000.0,3.65,1.2,Maruti Ritz,Maruti,kmpl,23.2
Mercedes-Benz E-Class 280 CDI,Chennai,2007,70000,Diesel,Automatic,First,198.5,5.0,8757000.0,11.0,3.0,Mercedes-Benz E-Class,Mercedes-Benz,kmpl,11.0
Maruti Ritz VDi,Kolkata,2012,97000,Diesel,Manual,First,73.94,5.0,792000.0,3.0,1.2,Maruti Ritz,Maruti,kmpl,23.2
Chevrolet Beat Diesel LT,Chennai,2012,75300,Diesel,Manual,Second,57.6,5.0,1147000.0,2.25,0.9,Chevrolet Beat,Chevrolet,kmpl,25.44
Maruti SX4 Vxi BSIV,Kochi,2010,69918,Petrol,Manual,First,103.3,5.0,792000.0,2.83,1.6,Maruti SX4,Maruti,kmpl,15.5
Maruti Omni 5 Seater BSIV,Coimbatore,2019,4721,Petrol,Manual,First,35.0,5.0,792000.0,4.11,0.8,Maruti Omni,Maruti,kmpl,14.0
Mitsubishi Pajero Sport Anniversary Edition,Kolkata,2014,39163,Diesel,Manual,First,178.0,7.0,3261000.0,14.7,2.5,Mitsubishi Pajero,Mitsubishi,kmpl,13.5
Mercedes-Benz S Class 2005 2013 S 300 L,Pune,2013,80000,Petrol,Automatic,First,210.0,5.0,4949000.0,25.0,3.0,Mercedes-Benz S,Mercedes-Benz,kmpl,13.0
Chevrolet Beat Diesel LS,Bangalore,2015,66000,Diesel,Manual,First,56.3,5.0,1147000.0,2.35,0.9,Chevrolet Beat,Chevrolet,kmpl,25.44
Ford Figo 2015-2019 1.5D Titanium MT,Coimbatore,2017,36154,Diesel,Manual,Second,99.0,5.0,765000.0,6.41,1.5,Ford Figo,Ford,kmpl,25.83
Honda City i-VTEC VX,Ahmedabad,2012,34000,Petrol,Manual,First,117.3,5.0,1268000.0,5.75,1.5,Honda City,Honda,kmpl,17.4
Mercedes-Benz GLA Class 200 CDI SPORT,Chennai,2016,60000,Diesel,Automatic,Second,136.0,5.0,3872000.0,17.55,2.1,Mercedes-Benz GLA,Mercedes-Benz,kmpl,17.9
Hyundai Creta 1.4 CRDi S Plus,Jaipur,2015,32000,Diesel,Manual,First,88.7,5.0,1181000.0,10.25,1.4,Hyundai Creta,Hyundai,kmpl,21.38
Ford Fiesta Classic 1.4 Duratorq CLXI,Kochi,2012,79985,Diesel,Manual,First,67.0,5.0,1147000.0,3.16,1.4,Ford Fiesta,Ford,kmpl,17.8
Audi A4 2.0 TDI,Bangalore,2014,37600,Diesel,Automatic,Second,147.51,5.0,5314000.0,22.5,2.0,Audi A4,Audi,kmpl,16.55
Hyundai i10 Magna 1.1,Kochi,2015,31965,Petrol,Manual,First,68.05,5.0,974000.0,3.55,1.1,Hyundai i10,Hyundai,kmpl,19.81
BMW 3 Series 320i Sedan,Kochi,2010,70749,Petrol,Automatic,First,154.0,5.0,4787000.0,9.86,2.0,BMW 3,BMW,kmpl,12.05
BMW 7 Series 730Ld,Chennai,2013,38000,Diesel,Automatic,First,258.0,5.0,15300000.0,45.0,3.0,BMW 7,BMW,kmpl,16.46
Hyundai Verna 1.6 SX VTVT,Kochi,2017,41534,Petrol,Manual,First,121.3,5.0,1572000.0,7.99,1.6,Hyundai Verna,Hyundai,kmpl,17.01
Volkswagen Ameo 1.5 TDI Comfortline AT,Jaipur,2017,54455,Diesel,Automatic,First,108.495,5.0,1003999.9999999999,6.5,1.5,Volkswagen Ameo,Volkswagen,kmpl,22.0
Chevrolet Aveo 1.4 LS,Kolkata,2007,42000,Petrol,Manual,First,92.7,5.0,1147000.0,0.75,1.4,Chevrolet Aveo,Chevrolet,kmpl,14.49
Chevrolet Cruze LTZ,Coimbatore,2018,52073,Diesel,Manual,Second,147.9,5.0,1147000.0,9.87,2.0,Chevrolet Cruze,Chevrolet,kmpl,18.3
Hyundai i20 1.4 Sportz,Kochi,2018,40175,Diesel,Manual,Second,88.73,5.0,974000.0,6.36,1.4,Hyundai i20,Hyundai,kmpl,22.54
Honda BRV i-VTEC V CVT,Mumbai,2017,16503,Petrol,Automatic,First,117.3,7.0,1502000.0,9.5,1.5,Honda BRV,Honda,kmpl,16.0
Hyundai Xcent 1.2 Kappa SX,Kochi,2017,15029,Petrol,Manual,First,82.0,5.0,823000.0,6.05,1.2,Hyundai Xcent,Hyundai,kmpl,19.1
Hyundai Grand i10 CRDi Sportz,Hyderabad,2015,76362,Diesel,Manual,First,70.0,5.0,746000.0,5.5,1.1,Hyundai Grand,Hyundai,kmpl,24.0
Maruti Alto LXi,Kolkata,2007,18700,Petrol,Manual,Second,46.3,5.0,448000.00000000006,1.25,0.8,Maruti Alto,Maruti,kmpl,19.7
Toyota Innova 2.5 VX (Diesel) 7 Seater,Coimbatore,2015,67585,Diesel,Manual,First,100.6,7.0,2354000.0,11.99,2.5,Toyota Innova,Toyota,kmpl,12.99
Hyundai i10 Sportz 1.2 AT,Mumbai,2010,57000,Petrol,Automatic,Second,78.9,5.0,974000.0,2.5,1.2,Hyundai i10,Hyundai,kmpl,16.95
Honda City i-VTEC CVT V,Kochi,2019,22321,Petrol,Automatic,First,117.3,5.0,1340000.0,11.66,1.5,Honda City,Honda,kmpl,18.0
Maruti Zen LX,Jaipur,1998,95150,Petrol,Manual,Third,60.0,5.0,792000.0,0.53,1.0,Maruti Zen,Maruti,kmpl,17.3
Maruti Wagon R LXI BS IV,Kolkata,2015,36428,Petrol,Manual,First,67.04,5.0,572000.0,3.1,1.0,Maruti Wagon,Maruti,kmpl,20.51
Ford Figo Diesel Titanium,Hyderabad,2012,73500,Diesel,Manual,Second,68.0,5.0,765000.0,2.6,1.4,Ford Figo,Ford,kmpl,20.0
Honda Amaze S i-Vtech,Kochi,2015,47234,Petrol,Manual,First,86.7,5.0,821750.0,5.09,1.2,Honda Amaze,Honda,kmpl,18.0
Hyundai Accent GLE,Hyderabad,2008,62364,Petrol,Manual,First,94.0,5.0,974000.0,2.3,1.5,Hyundai Accent,Hyundai,kmpl,13.2
Hyundai Verna 1.6 SX CRDi (O),Pune,2012,89000,Diesel,Manual,First,126.32,5.0,1370000.0,6.0,1.6,Hyundai Verna,Hyundai,kmpl,22.32
Maruti Swift ZDi,Ahmedabad,2013,58653,Diesel,Manual,First,74.0,5.0,844000.0,4.4,1.2,Maruti Swift,Maruti,kmpl,25.2
Mercedes-Benz B Class B180,Delhi,2013,30000,Petrol,Automatic,Second,120.7,5.0,4949000.0,11.0,1.6,Mercedes-Benz B,Mercedes-Benz,kmpl,14.8
Chevrolet Cruze LTZ,Coimbatore,2014,64042,Diesel,Manual,First,163.7,5.0,1147000.0,5.7,2.0,Chevrolet Cruze,Chevrolet,kmpl,17.3
Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,2013,120000,Diesel,Automatic,First,138.1,5.0,2837000.0,6.95,2.0,Skoda Laura,Skoda,kmpl,20.0
Mahindra Scorpio VLX 2WD BSIV,Hyderabad,2014,90000,Diesel,Manual,First,120.0,8.0,1639999.9999999998,7.9,2.2,Mahindra Scorpio,Mahindra,kmpl,12.05
BMW X1 xDrive 20d xLine,Kochi,2018,30733,Diesel,Automatic,First,190.0,5.0,4957500.0,29.3,2.0,BMW X1,BMW,kmpl,20.68
Mercedes-Benz E-Class 2009-2013 E350 Petrol,Kolkata,2009,43600,Petrol,Automatic,First,272.0,5.0,8757000.0,10.24,3.5,Mercedes-Benz E-Class,Mercedes-Benz,kmpl,10.93
Skoda Superb Elegance 1.8 TSI AT,Pune,2010,71473,Petrol,Automatic,Second,157.75,5.0,3336000.0,5.35,1.8,Skoda Superb,Skoda,kmpl,13.7
Honda Brio VX AT,Mumbai,2014,39000,Petrol,Automatic,Second,86.8,5.0,663000.0,3.49,1.2,Honda Brio,Honda,kmpl,16.5
Hyundai i10 Magna 1.2,Hyderabad,2009,84045,Petrol,Manual,First,78.9,5.0,974000.0,2.85,1.2,Hyundai i10,Hyundai,kmpl,20.36
Honda City i VTEC SV,Mumbai,2014,57004,Petrol,Manual,First,117.3,5.0,1185000.0,5.35,1.5,Honda City,Honda,kmpl,17.4
Ford Figo Petrol ZXI,Coimbatore,2012,75464,Petrol,Manual,First,70.0,5.0,765000.0,3.62,1.2,Ford Figo,Ford,kmpl,15.6
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2006,142000,Diesel,Manual,First,102.0,7.0,2354000.0,6.25,2.5,Toyota Innova,Toyota,kmpl,12.8
Mahindra Verito 1.5 D6 BSIV,Kochi,2012,118683,Diesel,Manual,Second,64.1,5.0,919000.0,3.19,1.5,Mahindra Verito,Mahindra,kmpl,21.0
Mahindra KUV 100 G80 K8 Dual Tone,Delhi,2018,42000,Petrol,Manual,First,82.0,6.0,796000.0,5.5,1.2,Mahindra KUV,Mahindra,kmpl,18.15
Hyundai i20 Sportz Option 1.2,Kochi,2019,12800,Petrol,Manual,First,81.83,5.0,1025000.0,7.67,1.2,Hyundai i20,Hyundai,kmpl,18.6
Tata New Safari EX 4x2,Jaipur,2011,80000,Petrol,Manual,First,127.0,7.0,777000.0,5.5,2.1,Tata New,Tata,kmpl,12.0
Maruti Swift Dzire VDi,Hyderabad,2014,76126,Diesel,Manual,First,73.9,5.0,807000.0,6.6,1.2,Maruti Swift,Maruti,kmpl,19.3
BMW X5 xDrive 30d M Sport,Chennai,2017,21000,Diesel,Automatic,Second,258.0,5.0,5655000.0,55.0,3.0,BMW X5,BMW,kmpl,15.97
Audi A6 2011-2015 2.0 TDI Premium Plus,Pune,2013,85000,Diesel,Automatic,First,174.33,5.0,6324000.0,21.0,2.0,Audi A6,Audi,kmpl,17.68
Maruti Baleno Delta 1.2,Jaipur,2017,27000,Petrol,Manual,First,83.1,5.0,877999.9999999999,4.5,1.2,Maruti Baleno,Maruti,kmpl,21.4
Hyundai Santa Fe 4WD AT,Coimbatore,2016,45794,Diesel,Automatic,First,194.3,7.0,974000.0,20.67,2.2,Hyundai Santa,Hyundai,kmpl,13.01
Chevrolet Cruze LTZ AT,Hyderabad,2013,57352,Diesel,Automatic,First,163.7,5.0,1147000.0,6.5,2.0,Chevrolet Cruze,Chevrolet,kmpl,14.39
Mercedes-Benz E-Class 2015-2017 E250 Edition E,Coimbatore,2018,41467,Diesel,Automatic,First,204.0,5.0,8757000.0,37.98,2.1,Mercedes-Benz E-Class,Mercedes-Benz,kmpl,15.0
Hyundai Santro Xing GLS,Mumbai,2009,42000,Petrol,Manual,First,62.1,5.0,455000.0,1.45,1.1,Hyundai Santro,Hyundai,kmpl,17.92
Maruti Ciaz VDi Plus SHVS,Hyderabad,2015,67048,Diesel,Manual,First,88.5,5.0,1111000.0,7.9,1.2,Maruti Ciaz,Maruti,kmpl,28.09
Honda City i-VTEC V,Kochi,2018,11732,Petrol,Manual,First,117.3,5.0,1188000.0,10.07,1.5,Honda City,Honda,kmpl,17.4
Nissan Terrano XL Plus ICC WT20 SE,Mumbai,2016,37000,Diesel,Manual,First,83.8,5.0,1506000.0,6.5,1.5,Nissan Terrano,Nissan,kmpl,20.45
BMW 3 Series 320d Prestige,Hyderabad,2015,30000,Diesel,Automatic,First,184.0,5.0,5655000.0,22.0,2.0,BMW 3,BMW,kmpl,18.88
Honda City i DTEC V,Hyderabad,2016,53000,Diesel,Manual,First,98.6,5.0,1268000.0,9.75,1.5,Honda City,Honda,kmpl,26.0
Nissan Terrano XL Plus 85 PS,Jaipur,2014,60000,Diesel,Manual,First,83.8,5.0,1506000.0,6.0,1.5,Nissan Terrano,Nissan,kmpl,20.45
Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,Diesel,Manual,First,70.0,5.0,746000.0,3.99,1.1,Hyundai Grand,Hyundai,kmpl,24.0
Toyota Fortuner 4x2 AT,Delhi,2015,92000,Diesel,Automatic,First,168.5,7.0,3717000.0,19.75,3.0,Toyota Fortuner,Toyota,kmpl,12.55
Toyota Innova Crysta 2.4 VX MT,Kolkata,2017,31000,Diesel,Manual,First,147.8,7.0,2136000.0,16.95,2.4,Toyota Innova,Toyota,kmpl,13.68
Maruti Baleno Zeta 1.2,Chennai,2017,43917,Petrol,Manual,First,83.1,5.0,877999.9999999999,6.8,1.2,Maruti Baleno,Maruti,kmpl,21.4
Hyundai i10 Sportz 1.1L,Pune,2013,84000,Petrol,Manual,First,68.05,5.0,974000.0,2.95,1.1,Hyundai i10,Hyundai,kmpl,19.81
Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,55662,Diesel,Automatic,First,241.4,7.0,10400000.0,42.83,3.0,Audi Q7,Audi,kmpl,12.07
Volvo S60 D4 Momentum,Hyderabad,2014,51000,Diesel,Automatic,First,190.0,5.0,4567000.0,21.5,2.0,Volvo S60,Volvo,kmpl,27.03
Honda City i VTEC V,Jaipur,2015,24398,Petrol,Manual,First,117.3,5.0,1529000.0,7.9,1.5,Honda City,Honda,kmpl,17.8
Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000,Petrol,Manual,Second,67.1,5.0,470000.0,2.3,1.0,Maruti Alto,Maruti,kmpl,20.92
Honda Brio 1.2 S Option MT,Delhi,2012,40315,Petrol,Manual,First,86.8,5.0,592000.0,2.75,1.2,Honda Brio,Honda,kmpl,18.5
Mahindra Scorpio VLX 2WD AIRBAG BSIV,Jaipur,2011,83000,Diesel,Manual,First,120.0,8.0,1639999.9999999998,6.71,2.2,Mahindra Scorpio,Mahindra,kmpl,12.05
Renault Duster 110PS Diesel RxL AMT,Kochi,2017,58151,Diesel,Automatic,First,108.45,5.0,1505000.0,9.6,1.5,Renault Duster,Renault,kmpl,19.6
Hyundai Creta 1.6 CRDi SX,Kochi,2017,30519,Diesel,Manual,First,126.2,5.0,1752000.0,12.81,1.6,Hyundai Creta,Hyundai,kmpl,19.67
Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,Petrol,Manual,First,84.0,5.0,659000.0,6.94,1.2,Tata Tiago,Tata,kmpl,23.84
Mahindra XUV500 W6 2WD,Mumbai,2015,48000,Diesel,Manual,First,140.0,7.0,1639999.9999999998,9.45,2.2,Mahindra XUV500,Mahindra,kmpl,16.0
